"","X","screen_name","username","user_id","tweet_id","tweet_url","timestamp","timestamp_epochs","text","text_html","links","hashtags","has_media","img_urls","video_url","likes","retweets","replies","is_replied","is_reply_to","parent_tweet_id","reply_to_users","data$tweet_id"
"733",967,"jewishaction","Bend the Arc: Jewish Action",2468096389,1234334305293393920,"/jewishaction/status/1234334305293393920","2020-03-02 04:26:45",1583123205,"Why are you using a photo of an Asian neighborhood in Queens for an article about a coronavirus diagnosis in Manhattan?

Stop perpetuating anti-Asian bigotry. It's been rampant in fearmongering about the coronavirus.

This virus doesn't discriminate — unlike your coverage. https://twitter.com/nypost/status/1234288662856245248 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Why are you using a photo of an <strong>Asian</strong> neighborhood in Queens for an article about a coronavirus diagnosis in Manhattan?

Stop perpetuating <strong>anti</strong>-<strong>Asian</strong> bigotry. It's been rampant in fearmongering about the coronavirus.

This <strong>virus</strong> doesn't discriminate — unlike your coverage. <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/nypost/status/1234288662856245248"" dir=""ltr"" href=""https://t.co/4xzJ3KsoHd"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/nypost/status/1234288662856245248""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/nypost/status/</span><span class=""invisible"">1234288662856245248</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/nypost/status/1234288662856245248']","[]","False","[]",NA,467,110,9,"True","False",NA,"[]",1234334305293393920
"734",974,"MaraBuieR","Mara Buie",778302498335522816,1254160041390809088,"/MaraBuieR/status/1254160041390809090","2020-04-25 21:27:09",1587850029,"Son of a racist KKK Member, (Fred Trump) A Hater Donald Trump calls 'Chine Virus' Reports of anti-Asian racism surge in past month http://a.msn.com/01/en-us/BB139l1K?ocid=st2 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Son of a racist KKK Member, (Fred Trump) A Hater Donald Trump calls 'Chine <strong>Virus</strong>' Reports of <strong>anti</strong>-<strong>Asian</strong> racism surge in past month <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""http://a.msn.com/01/en-us/BB139l1K?ocid=st2"" dir=""ltr"" href=""https://t.co/atf3Ybw76s"" rel=""nofollow noopener"" target=""_blank"" title=""http://a.msn.com/01/en-us/BB139l1K?ocid=st2""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">a.msn.com/01/en-us/BB139</span><span class=""invisible"">l1K?ocid=st2</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['http://a.msn.com/01/en-us/BB139l1K?ocid=st2']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1254160041390809088
"735",975,"setochungster","Chung Seto",247469623,1254085017220845568,"/setochungster/status/1254085017220845568","2020-04-25 16:29:02",1587832142,"Well done ⁦@JohnTheCho⁩! Every. Single. Word. “One moment we are Americans, the next we are all foreigners, who “brought” the virus here.” #Coronavirus reminds Asian Americans belonging is conditional! Anti-Asian hate crimes must stop. #StopTheHatehttps://www.latimes.com/opinion/story/2020-04-22/asian-american-discrimination-john-cho-coronavirus …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Well done ⁦<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""130636009"" dir=""ltr"" href=""/JohnTheCho""><s>@</s><b>JohnTheCho</b></a>⁩! Every. Single. Word. “One moment we are Americans, the next we are all foreigners, who “brought” the <strong>virus</strong> here.” <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Coronavirus?src=hash""><s>#</s><b>Coronavirus</b></a> reminds <strong>Asian</strong> Americans belonging is conditional! <strong>Anti</strong>-<strong>Asian</strong> hate crimes must stop. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/StopTheHate?src=hash""><s>#</s><b>StopTheHate</b></a><a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.latimes.com/opinion/story/2020-04-22/asian-american-discrimination-john-cho-coronavirus"" dir=""ltr"" href=""https://t.co/jQO4lHw8dX"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.latimes.com/opinion/story/2020-04-22/asian-american-discrimination-john-cho-coronavirus""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">latimes.com/opinion/story/</span><span class=""invisible"">2020-04-22/asian-american-discrimination-john-cho-coronavirus</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.latimes.com/opinion/story/2020-04-22/asian-american-discrimination-john-cho-coronavirus']","['Coronavirus', 'StopTheHatehttps']","False","[]",NA,1,1,0,"False","False",NA,"[]",1254085017220845568
"736",978,"spankuli","The Sphinctotropic Spankuli",1110963527760654336,1257409145487208448,"/spankuli/status/1257409145487208448","2020-05-04 20:37:56",1588624676,"Wow, ""Asian"" Murder Hornet isn't racist and perpetuating anti-Asian stereotypes, kinda like how you said using the term ""Chinese virus"" was? https://twitter.com/CNN/status/1257349990462210050 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Wow, ""<strong>Asian</strong>"" Murder Hornet isn't racist and perpetuating <strong>anti</strong>-<strong>Asian</strong> stereotypes, kinda like how you said using the term ""Chinese <strong>virus</strong>"" was? <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/CNN/status/1257349990462210050"" dir=""ltr"" href=""https://t.co/Pms7sxaiYC"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/CNN/status/1257349990462210050""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/CNN/status/125</span><span class=""invisible"">7349990462210050</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://twitter.com/CNN/status/1257349990462210050']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1257409145487208448
"737",979,"publicintegrity","The Center for Public Integrity",19034656,1257377076103065600,"/publicintegrity/status/1257377076103065601","2020-05-04 18:30:30",1588617030,"In March, as U.S. officials discussed the so-called ""China virus,"" the FBI warned about an increase in anti-Asian bias. Our poll shows that one-third of Americans have witnessed someone blaming Asian people for the #COVID19 pandemic. (via @wearehpr)https://www.hawaiipublicradio.org/post/pandemic-repercussions-anti-asian-bias-re-emerges#stream/0 …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In March, as U.S. officials discussed the so-called ""China <strong>virus</strong>,"" the FBI warned about an increase in <strong>anti</strong>-<strong>Asian</strong> bias. Our poll shows that one-third of Americans have witnessed someone blaming <strong>Asian</strong> people for the <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/COVID19?src=hash""><s>#</s><b>COVID19</b></a> pandemic. (via <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""20811623"" dir=""ltr"" href=""/wearehpr""><s>@</s><b>wearehpr</b></a>)<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.hawaiipublicradio.org/post/pandemic-repercussions-anti-asian-bias-re-emerges#stream/0"" dir=""ltr"" href=""https://t.co/cJVfdqlG3z"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.hawaiipublicradio.org/post/pandemic-repercussions-anti-asian-bias-re-emerges#stream/0""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">hawaiipublicradio.org/post/pandemic-</span><span class=""invisible"">repercussions-anti-asian-bias-re-emerges#stream/0</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.hawaiipublicradio.org/post/pandemic-repercussions-anti-asian-bias-re-emerges#stream/0']","['COVID19', 'stream']","False","[]",NA,4,6,0,"False","False",NA,"[]",1257377076103065600
"738",980,"bellbottompunk","rascally trash",38060853,1257358827952971776,"/bellbottompunk/status/1257358827952971780","2020-05-04 17:17:59",1588612679,"Someone tried to say that talking about the invasive hornets is anti Asian, but i literally haven’t seen one person treat them like racists treat the virus and blame anyone for them. Can someone please tell me if they’re right or not?!","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Someone tried to say that talking about the invasive hornets is <strong>anti</strong> <strong>Asian</strong>, but i literally haven’t seen one person treat them like racists treat the <strong>virus</strong> and blame anyone for them. Can someone please tell me if they’re right or not?!</p>","[]","[]","False","[]",NA,3,0,2,"True","False",NA,"[]",1257358827952971776
"739",981,"RLopezMission","Robert Lopez",1206379697006940160,1257184259384717312,"/RLopezMission/status/1257184259384717312","2020-05-04 05:44:19",1588571059,"With 300 million ppl under house arrest due to a virus that started in China, I feared far more than 75 anti-Asian incidents. It's a sign of our country's tolerance that incidents have been limited. I'm most concerned about everyone's civil liberties.

 https://www.thegospelcoalition.org/article/the-cancer-racism/?amp&__twitter_impression=true …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">With 300 million ppl under house arrest due to a <strong>virus</strong> that started in China, I feared far more than 75 <strong>anti</strong>-<strong>Asian</strong> incidents. It's a sign of our country's tolerance that incidents have been limited. I'm most concerned about everyone's civil liberties.

 <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.thegospelcoalition.org/article/the-cancer-racism/?amp&amp;__twitter_impression=true"" dir=""ltr"" href=""https://t.co/huFFbt8ZPo"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.thegospelcoalition.org/article/the-cancer-racism/?amp&amp;__twitter_impression=true""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">thegospelcoalition.org/article/the-ca</span><span class=""invisible"">ncer-racism/?amp&amp;__twitter_impression=true</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://www.thegospelcoalition.org/article/the-cancer-racism/?amp&__twitter_impression=true']","[]","False","[]",NA,5,1,1,"True","False",NA,"[]",1257184259384717312
"740",986,"JHeardC","Josef Heard-Cone",38230819,1227317993828421632,"/JHeardC/status/1227317993828421636","2020-02-11 19:46:26",1581450386,"http://digitaledition.chicagotribune.com/infinity/article_share.aspx?guid=89f74ef5-0c35-48a8-ba83-e342010288a1 … - Anti-Asian panic is spreading like a virus","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en""><a class=""twitter-timeline-link"" data-expanded-url=""http://digitaledition.chicagotribune.com/infinity/article_share.aspx?guid=89f74ef5-0c35-48a8-ba83-e342010288a1"" dir=""ltr"" href=""https://t.co/RLwVr2uMDQ"" rel=""nofollow noopener"" target=""_blank"" title=""http://digitaledition.chicagotribune.com/infinity/article_share.aspx?guid=89f74ef5-0c35-48a8-ba83-e342010288a1""><span class=""tco-ellipsis""></span><span class=""invisible"">http://</span><span class=""js-display-url"">digitaledition.chicagotribune.com/infinity/artic</span><span class=""invisible"">le_share.aspx?guid=89f74ef5-0c35-48a8-ba83-e342010288a1</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a> - <strong>Anti</strong>-<strong>Asian</strong> panic is spreading like a <strong>virus</strong></p>","['http://digitaledition.chicagotribune.com/infinity/article_share.aspx?guid=89f74ef5-0c35-48a8-ba83-e342010288a1']","[]","False","[]",NA,0,0,0,"False","False",NA,"[]",1227317993828421632
"741",987,"JournalStarNews","Lincoln Journal Star",23987282,1227306309046939648,"/JournalStarNews/status/1227306309046939648","2020-02-11 19:00:00",1581447600,"Column: ""In the United States, racially charged panic over the virus echoes a long history of anti-Asian racism that identified Asian Americans and their businesses and neighborhoods as vectors for epidemic disease."" https://journalstar.com/opinion/columnists/commentary-anti-asian-panic-is-spreading-like-a-virus/article_9835e28e-79ce-5a9b-b891-0b67bd877af7.html?utm_medium=social&utm_source=twitter_JournalStarNews …","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Column: ""In the United States, racially charged panic over the <strong>virus</strong> echoes a long history of <strong>anti</strong>-<strong>Asian</strong> racism that identified <strong>Asian</strong> Americans and their businesses and neighborhoods as vectors for epidemic disease."" <a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://journalstar.com/opinion/columnists/commentary-anti-asian-panic-is-spreading-like-a-virus/article_9835e28e-79ce-5a9b-b891-0b67bd877af7.html?utm_medium=social&amp;utm_source=twitter_JournalStarNews"" dir=""ltr"" href=""https://t.co/uro0i1opzd"" rel=""nofollow noopener"" target=""_blank"" title=""https://journalstar.com/opinion/columnists/commentary-anti-asian-panic-is-spreading-like-a-virus/article_9835e28e-79ce-5a9b-b891-0b67bd877af7.html?utm_medium=social&amp;utm_source=twitter_JournalStarNews""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">journalstar.com/opinion/column</span><span class=""invisible"">ists/commentary-anti-asian-panic-is-spreading-like-a-virus/article_9835e28e-79ce-5a9b-b891-0b67bd877af7.html?utm_medium=social&amp;utm_source=twitter_JournalStarNews</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>","['https://journalstar.com/opinion/columnists/commentary-anti-asian-panic-is-spreading-like-a-virus/article_9835e28e-79ce-5a9b-b891-0b67bd877af7.html?utm_medium=social&utm_source=twitter_JournalStarNews']","[]","False","[]",NA,1,0,1,"True","False",NA,"[]",1227306309046939648
"742",988,"missxylia","xylia@「こんな大仕事に一人や二人の人身御供は要るよ」「私は人身御供、か」「人身御供の家系かも」",3152883549,1227214675458306048,"/missxylia/status/1227214675458306050","2020-02-11 12:55:53",1581425753,"wow i just love all this anti-asian sentiment hemorrhaging out of america between the corona virus and the oscars.  i'm glad we as a society have made absolutely no progress whatsoever","<p class=""TweetTextSize js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">wow i just love all this <strong>anti</strong>-<strong>asian</strong> sentiment hemorrhaging out of america between the corona <strong>virus</strong> and the oscars.  i'm glad we as a society have made absolutely no progress whatsoever</p>","[]","[]","False","[]",NA,1,0,0,"False","False",NA,"[]",1227214675458306048
